price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,merchant_rating,merchant_rating_count,countries_shipped_to,badges_count,badge_fast_shipping,shipping_option_price,title_orig,merchant_name,if_score,mh_score,if_flag,mh_flag
2.0,2,5000,1,3.89,496,4.089677190493083,14095,35,0,0,1,NEW Women Casual Tank Top Blouses O-neck Sleeveless Gradient Color Cotton Printing T-shirt Summer Vest Blouses Loose Plus Size S-5XL,bebebebeworld,-0.1998449354474599,3.229463576455044,False,False
18.0,27,5000,1,4.03,1058,3.794946550048591,12348,41,0,0,5,Mens Fashion Slim Fit Jeans Shorts Cargo Baumwolle Skinny Shorts Jeans Summer Casual Denim Shorts,yunanjie,-0.18005575581446548,2.8689871226509602,False,False
11.0,83,20000,0,3.87,5719,4.127921060600077,151914,38,0,0,2,Fashion Women Backless Strapless Sexy Ladies Baggy Casual Loose Long Maxi Dress Beach Clubwear,guangzhouchanny,-0.12399525427713287,5.493306503140885,False,False
4.0,4,10000,0,4.03,2150,4.311065983693511,230951,41,0,0,1,New Summer  Women Sexy Sleeveless Knit Crop Tops,fantastic_tune,-0.16745831879319417,4.039833327608639,False,False
6.0,23,1000,1,3.94,251,3.970419699550875,6457,54,0,0,2,Women's Fashion Vest Top Sleeveless Shirt Blouse Casual Tank Tops T-Shirt,thisisapairofeyesthatyoufind,-0.23590101238661548,1.3202110265777067,False,False
2.65,3,100,0,4.58,33,3.9877777777777776,900,14,1,0,1,Tie Dyed Double Waist Cashew Flower Square Scarf Gradual Hip Hop Headscarf Cotton Printed Bandanna,lfznb,-0.15044600884307058,3.6093624596631027,False,False
7.0,22,100000,1,3.82,11913,4.2188662973274464,320031,46,0,0,2,Women Lace Short Sleeve Long Tops Blouse Shirt Ladies Beach BOHO Mini Dress 6-16,primesalecolimited,0.0020392979264373112,31.98224017236792,True,False
19.0,105,20000,1,4.4,3787,4.32994873984029,295161,57,2,0,6,Summer Steering Wheel Sunshade Swim Ring Car Inflatable Baby Float Seat Boat Pool Tools Accessories For Kids Toys,guangzhouteamwintradingcoltd,-0.1451189917273299,5.907183631555913,False,False
7.0,50,5000,0,4.02,1046,3.967520145210528,36361,43,0,0,2,Plus Size S-5XL Women Fashion Tube Top Dress Off Shoulder Floral Print A-line Mini Dress Lady Casual Strapless Short Dress Tunic Dress Summer Beach Dress Bikini Cover-up,snowgirl,-0.21316888095228598,3.109977119833954,False,False
8.0,9,10000,1,3.09,775,3.80168428005284,54504,43,0,0,2,5 Color New Arrival Women's Fashion Sexy Elegant Strapless Long Sleeve Halter Backless Solid Color Slim Fit Blouse Tops Autumn Fashion Sexy Criss Cross Pleated Tunic Top,youngsboutique,-0.14729462209401722,2.718947293084823,False,False
1.7,9,1000,1,3.86,86,3.9917355371900825,484,57,0,0,1,10/30/50ml Hair Removal Spray Super Natural Painless Permanent Depilatory Cream,logrenvu,-0.2306103669157496,1.909147943975038,False,False
12.0,59,100,0,3.59,64,4.0139206712433255,5244,44,0,0,3,Women Long Skirt Wave Point V-tie Open-fork Dress Short Sleeve V-neck Low-cut Print Polka Dot Dress,yangrenyun,-0.19341308663280338,3.8948586319348584,False,False
6.0,33,5000,0,4.04,846,4.146241563881778,21485,41,0,0,2,New Summer Fashion Women Sleeveless “ HIPPIE SOUL” Letter Printed Tank Top Funny Workout T-shirt Casual Loose Tee Tops Clothes In Blue  Pink and Dark Grey,深圳贸易服装店,-0.21992103453892448,2.721073002829931,False,False
5.0,59,100,0,4.27,22,4.126679462571977,521,43,0,0,2,Hot Sale Women's Fashion Summer Sleeveless Dress Mini V-neck Party Dress JACK DANIEL'S Print Loose Cool Casual Dresses,xiaotianxunxin,-0.22012754864646916,2.287214107374181,False,False
9.0,49,100,1,3.72,109,4.04119850187266,267,36,0,0,3,Cute Pajama Set Pink Bugs Bunny Cartoon Summer Short Pyjamas Women Polyester Printing Womens Clothings,huajitoup,-0.11197839762222583,14.29274428672608,False,False
15.0,68,1000,1,3.87,546,4.184059040590406,6775,40,0,0,4,INCERUN Summer Mens Short Sleeve Shirts Green Blue Yellow Casual Cotton Linen Shirts Henley,no1fashions,-0.20088965534730163,2.6885277392543907,False,False
5.0,5,1000,1,3.1,31,4.325214899713467,2792,27,0,0,2,Children Outdoor Soft Air Water Filled Bubble Ball Blow Up Balloon Toy Fun Party Game Summer Gift for Kids Inflatable Gift,amoyfashion,-0.12775956047159753,6.683797591652756,False,False
11.0,54,1000,1,3.93,90,4.093588281729673,11401,29,0,0,2,lus Size Summer Women's Fashion V-neck Print Sleeveless Tunic Tops Vest Tank Tops S-8XL_Y,常州泽然商贸有限公司,-0.22985697874158273,1.8370348142336503,False,False
14.0,84,100,0,3.79,103,4.288399111566718,29265,49,0,0,3,Women's Boho Floral Chiffon Summer Party Evening Beach Short Mini Dress Sundress,szshi886wei,-0.11991953264990718,12.446686119684312,False,False
16.0,56,5000,0,4.01,781,4.26673839278325,12083,18,0,0,4,US Size Without Belt Summer Shorts Women Vintage Club Jeans Denim Shorts Pant(Not included belt),emilylimited,-0.2190511375258753,2.1328734448842885,False,False
6.0,6,20000,1,3.97,2564,3.965700632033297,12974,35,0,0,2,NEW Women Casual Off Shoulder Lace Collar Blouse Loose Solid Color T Shirt Plus Size,f40051ab1zhong9,-0.15745476250813456,4.5861543607191155,False,False
3.86,4,100,1,3.48,23,4.1214837434884135,55670,49,0,0,1,New Fashion Women Round Neck Summer Polka Dot Printed Sleeveless Dress Ladies Casual Mid-length Plus Size Dress,smarthomeinternationalcoltd,-0.19289084323851347,2.832792710950047,False,False
3.74,55,10000,1,4.23,1416,4.030377278954579,37956,41,1,0,1,Women Sleeveless Vest Tank Top Shirt Casual Faith Letter Print Loose T-shirt Blouse Cotton Round Neck Graphic Tee,kuailem,-0.163901052582142,5.576634199411412,False,False
7.0,9,100,0,3.23,43,4.106342523427951,7363,40,0,0,2,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,loft415,-0.16523626128278135,3.3625093201552225,False,False
8.0,26,100,0,3.07,14,3.186046511627907,43,40,0,0,2,Fabric Waist Trainer Vest Hot Shaper Summer Shaperwear Slimming Adjustable Sweat Belt Body Shaper,lumeizi,-0.22196072151044044,1.6726816960468232,False,False
8.0,22,1000,0,3.74,638,4.1911667035643125,9034,44,0,0,2,Fashion Sexy Women Bikini Leaf Printed Two Piece Split Bikini Set Swimwear Beach Swimsuit Bathing Suit,comfy_life,-0.1676139608188048,3.253959509308038,False,False
6.0,11,1000,0,4.11,76,3.80168428005284,54504,43,0,0,2,New Women's Fashion Solid Color Shorts Summer Casual Shorts Pants Gym Shorts Beach Shorts,youngsboutique,-0.18303501488619095,1.5735540187127786,False,False
4.0,4,100,1,4.07,46,3.884543645859239,32168,48,0,0,1,Women's Summer Sleeveless Blouses Casual Sling Stitching Print Camisole Tank Tops Printed Shirts Large Size Loose Vest,广州唯适唯服饰有限公司,-0.18527914530654105,3.857940326751038,False,False
3.0,3,100,1,4.29,58,3.883809523809524,1050,34,1,0,1,Women Tops Tank Bandage Feather Print Sleeveless O-Neck Vest Summer Sport Tank Tops Casual Ladies Blouse T Shirt Tops Plus Size,oklfao,-0.14539912337943045,6.095182496993853,False,False
5.84,11,1000,0,4.19,307,4.172785968969837,10377,40,0,0,1,Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits,gettrendy,-0.21680111809928926,1.098721358407872,False,False
11.0,17,100,1,3.4,10,3.917353418992764,33855,43,0,0,2,New Summer Fashion V-neck Heart T-shirt O Neck Loose-sleeved Top Women's Cute Fun T-shirt Plus Size,sunnygee,-0.20852965474013307,1.8273233916715677,False,False
2.0,2,100,1,3.53,58,4.030478955007257,689,45,2,1,1,Fashion Women Shake the Shoes Cool Summer Woman Casual Shoes Comfortable Breathable Non-Slip Shoes Height Increasing Fashion Zapatos Mujer,shopwnmon,-0.1674902952240308,5.160784254716474,False,False
7.0,22,5000,1,3.79,797,4.250155957579539,4809,40,0,0,2,Women Fashion Stripe Sleeveless Shirt V Neck Tank Tops Vest T Shirt,thenicemenfineleathergoods,-0.213263322779071,2.285388842906074,False,False
2.0,2,5000,1,3.7,355,4.045170200666179,12309,23,0,0,1,Summer Fashion New  Sleeveless Casual Long Dress For Women Spaghetti Strap Flower Print Dresses Knee-length Sling Casual Dress Plus Size,greatexpectationstechnology,-0.20225134906436287,2.9630147226981975,False,False
8.0,34,1000,1,4.14,429,3.9392265193370166,905,36,0,0,3, Plus Size Women Halter Striped Wide Leg Pants Casual Jumpsuit Rompers Fashion Shorts ,rainytradingcoltd,-0.20550677072112872,2.7003743340732984,False,False
5.0,11,100,0,3.72,54,4.039495450785774,4836,17,0,0,1,Women Summer Sleeveless V-neck Tops Pure Color T-shirt Casual Tank Tops Loose Button-up Blouse Lady Sleeveless Shirts Plus Size Top,fenghuang1,-0.19873115102914662,1.9636140788879661,False,False
6.0,6,10000,0,4.29,2808,4.314149962880475,33675,39,3,1,7,Sexy Women Camouflage Print Bandage Push-up Swimsuit Bathing Suit Bikini Set,hkdachangshengtradelimited,-0.13612510468612166,5.136637768468178,False,False
12.0,13,5000,1,3.91,192,4.017513134851138,571,42,0,0,3,Summer Women's Fashion Elastic Waist 3/4 Jogging Capri Hose Strass Dance Paisley Drawstring Casual Sport Fitness Pants,huhaniu,-0.18878820875969327,2.3855818527681083,False,False
6.0,6,100,1,4.27,15,3.896921017402945,2988,43,0,0,2,Summer New Women's Fashion Let's Rock Graphic Letter Printing Casual Sleeveless Tank Tops Vest S-5XL,精进工贸,-0.19675898037130768,3.3280638750650517,False,False
2.0,2,100,1,2.44,9,4.035360468999295,26951,42,0,0,1,Summer Print Dress Women's Round Neck Short Sleeve Casual Loose  Vintage Dress,lionmouse,-0.12214210606573483,10.564521286970741,False,False
3.94,8,100,0,3.9,21,4.068783068783069,189,39,0,0,1,Summer Fashion Trousers Women Leggings Ripped Pants Slim Pants Army Green Tights Pants,zoufei,-0.2256980456071941,0.4438550933475344,False,False
4.0,4,100,1,3.1,21,4.078222418748618,22615,25,0,0,1,Women Summer Casual Loose Sling Dress V-neck Backless Long Dress Dress Sleeveless Pockets Solid Color Maxi Dress Plus Size ,uncledrew,-0.17457078779240381,4.7571878064621345,False,False
7.0,34,100,1,4.52,106,4.150512214342002,1269,35,1,0,2,2020 Summer & Winter Carp Fishing 3D Over Printed Clothes Cool Men Fish T-Shirt,yangminbao,-0.09593890207982025,14.412116974380883,False,False
2.0,2,1000,0,4.19,81,4.14695734747171,126370,35,1,0,1,Women Summer Fashion Tank Tops Sexy Sleeveless Crop Tops Casual Style Women Cotton Print Lace Stitching Irregular Blouse Tops（XS-5XL),hellohorse,-0.21515837913340025,2.5735604620219767,False,False
3.92,4,20000,1,3.76,4367,4.138885385322258,55499,36,0,0,1,2019 Summer Women‘s’ Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants(S-5XL),pentiumhorse,-0.15447101833215593,4.175764499843991,False,False
8.0,84,10000,0,3.31,1554,4.187813611190267,80713,37,0,0,2,Women Summer Sleeveless Lace Casual Evening Party Cocktail Short Mini Dress,johnson007,-0.1276386345702294,4.148313505679258,False,False
3.0,3,100,0,3.67,12,4.291469816272966,38100,40,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,kinziewoolshop,-0.19871947302066112,3.3774374118411314,False,False
16.0,16,100,0,3.82,50,4.039473684210527,7676,25,0,0,5,Women Summer Casual Platform Wedge Sandals Open Toe Shoes Ankle Strap Sandals Plus Size 35-43,theleisurepavilion,-0.1910877008282758,3.7645868155419713,False,False
14.0,51,100,0,3.75,36,3.897897542197216,16885,42,0,0,4,Summer Fashion Womens Print 2pc Set Ladies Casual Round Neck Short Sleeve T Shirt and Shorts,pashesa,-0.22994143906966397,1.029526140234644,False,False
3.0,7,100,1,3.67,6,3.9750778816199377,1284,19,0,0,1,XS-8XL Women's Fashion Summer Dresses Polka Dot Printed V-neck Dress Casual Party Dress Elegant Ladies Loose Cotton Dresses Plus Size Short Sleeve Dresses,yutongastoreb35802d0b32a11e78fe3029482618fb8,-0.2079149713030678,1.9594255604954456,False,False
3.86,4,100,1,3.48,23,4.1214837434884135,55670,49,0,0,1,New Fashion Women Round Neck Summer Polka Dot Printed Sleeveless Dress Ladies Casual Mid-length Plus Size Dress,smarthomeinternationalcoltd,-0.19289084323851347,2.832792710950047,False,False
5.82,58,1000,1,3.93,623,4.071557426337943,1663,61,0,0,2,Summer Fashion Women Sexy Sleeveless Shirt V-Neck Casual Cotton Button Tank Tops,shirely_store,-0.1872587275025126,4.2303656001121865,False,False
11.0,17,100,0,4.67,3,3.707584050039093,1279,14,0,0,2,Women Fashion Loose Casual Sleeveless Floral Print Round Neck Tops Summer Vest Camisole Casual Plus Size Loose Tank Tops,hanfangjingcuijingpin,-0.12605932195144554,6.510906009065321,False,False
1.86,2,1000,1,3.78,36,3.9729373517265616,45524,42,0,0,1,Plus Size S-5XL Slim Fit Casual Classic Shorts Jeans Summer Sexy Women's Fashion High Waist Washed Denim Shorts,qianshanlangweitradingcoltd,-0.19717762692975915,2.109822512158037,False,False
3.88,4,100,0,3.47,34,3.9587902370003536,5654,38,0,0,1,Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,zuilangmands,-0.2000259331242647,2.699109312628101,False,False
8.0,33,50,1,5.0,0,4.1100585417775415,9395,41,0,0,2,Summer 2020 Fashionable Women's Solid Color Vest Sleeveless Halter V-Neck Top,terbuer,-0.12042540152861148,9.374157215965983,False,False
3.71,5,10,0,5.0,1,4.2,60,135,0,0,1,NEW Summer Women s Fashion Loose Shorts Elastic Waist Short Pants Casual Shorts,zhouzhilong,-0.14308379976108843,6.504496567947812,False,False
11.0,28,100,1,3.93,107,4.186206896551724,435,44,0,0,3,Summer Beach Wear V-neck Dress Women's Sleeveless Boho Mini Dress,yingshengsu,-0.10975453200362606,13.210137024348086,False,False
5.0,5,1000,1,4.13,103,3.884543645859239,32168,48,0,0,2,Women's Fashion Spring and Summer O-neck Cotton T-shirt Loose Printed Blouse Casual Short Sleeve Tops Ladies Fashion Plus Size Shirt,广州唯适唯服饰有限公司,-0.20107783396993723,3.0286343845821655,False,False
11.0,13,100,0,3.87,46,3.948612501788013,27964,41,0,0,2,2019 Women Fashion Summer Beach Vintage Floral Print Chiffon Dress Camisole Mini Dresses,asinastore,-0.19645594785187037,2.3027030565190625,False,False
11.0,152,1000,0,3.91,808,3.908359907316066,87178,43,0,0,2,Women's Fashion Summer Sexy Slimn Fit Denim Shorts High Waist Jean Shorts NS0122,aqlangweigarmentstradingcoltd,-0.14051577783192992,7.444050388063419,False,False
13.0,43,1000,0,4.31,65,4.101182864450128,6256,40,1,0,3,Women's Fashion Country Girl Deer Hunting Printed Slim Fit Leggings,anglexia,-0.20391667025669447,1.9630948498330052,False,False
8.0,11,10000,1,4.28,3345,4.258515543656106,20169,36,1,0,3,2018 Women Cool T-shirt Funny 3d Tshirt Print Two Cat Short Sleeve Summer Tops Tees Teen Graphic Tee Cute Shirt Funny Gifts,womenwardrobeappareltradecoltd,-0.15465822890246833,4.6507198423555005,False,False
2.81,33,50,0,3.64,14,4.105967054218412,42919,43,0,0,1,New Summer Fashion V-neck Heart T-shirt O Neck Loose-sleeved Top Women's Cute Fun T-shirt Plus Size,cenicbeauty,-0.21744120072516993,2.6440667335483314,False,False
2.0,26,10000,1,4.36,2942,4.189843898724538,21012,118,1,0,1,20Pairs/lot Summer Ultrathin Transparent Crystal Silk Socks for Women High Elastic Black Nylon Short Socks Female Socks,taomigogo,-0.1454955071416575,6.416013522024041,False,False
7.0,26,100,0,2.9,10,3.1875,32,33,0,0,2,Summer Women's Loose V-neck Sling Dress Sleeveless Dress Lace Dress Plus Size XS-5XL,yuanshangmao,-0.21567120103612097,2.3323501231493458,False,False
6.0,38,5000,1,3.82,1442,4.157659048795553,6476,9,0,0,2,S~XXXXXL Summer  Fashion Woman Sexy V-neck Zipper Back Cross Irregular Chiffon Plus size Tank tops,guangzhouyangguang,-0.2067646271755289,2.9732938821455006,False,False
2.66,9,100,0,5.0,1,4.437770434338086,54773,63,0,0,1,2020 Fashion Trend Butterfly Print Masks Street Sunscreen Isolation Summer Breathable Washable Face Cover,lifestage,-0.1463917357935826,5.569225446592158,False,False
6.0,47,1000,0,4.28,134,3.862313807208458,25914,43,0,0,2,2019 Punk Style Women Skeleton Printed Premium Bodycon Slim Fit Soft Elasticity Black Summer Casual Shorts,streetstyle,-0.18858869465206562,3.5389846245527505,False,False
16.0,33,100,1,4.15,61,3.9967145790554417,2435,33,0,0,5,Swimsuit Female Tankini Tummy Control Swimsuit Vest Printed Swimsuit Matching Swimsuit,szyyouth0102,-0.17649475431309614,3.2241963216069025,False,False
8.0,14,1000,0,3.98,217,4.039473684210527,7676,25,0,0,3,Women Casual Hippie Soul Letter Printed Long Dress Sleeveless Summer Irregular A-line Dresses Plus Size,theleisurepavilion,-0.22056802513899687,0.6265248335571845,False,False
5.8,43,20000,1,3.47,2407,3.9623762376237615,21210,35,1,0,2,7 Colors Bodycon Dress Women Lady Sexy Sleeveless Bodycon Dress Lace Babydoll Dress Tank Shirt Plus Size S-5XL,ataoios,-0.16458344851426165,3.3243985655086576,False,False
9.0,10,10,1,5.0,0,3.690721649484536,291,43,0,0,3,New Ladies Fashion Print Top Summer V-neck Sleeveless Top,pedeska,-0.06257513208484944,13.156880495095528,False,False
2.89,7,50,0,5.0,1,3.733333333333333,30,37,0,0,1,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,meifengbras,-0.101933327295468,10.328196748002808,False,False
8.0,56,50,1,4.67,6,3.872340425531915,47,19,0,0,2,Spring and Summer New Tik Tok Ing Endless Loose Large Size Short Sleeve Crop Top and Shorts Set,ginawilliamson,-0.16253893692026694,5.677842594690658,False,False
5.67,6,1000,0,3.51,245,4.0276977265449885,6246,43,0,0,2,Women New Summer Fashion Solid Color Casual Tank Tops Plus Size Spaghetti Strap Women Crop Tops Sleeveless Women Casual Vest Tops Camisole S-3XL,liushiqiangw222288888888,-0.20722028042488072,1.9819516357707476,False,False
6.0,13,1000,0,3.26,255,4.181588105030054,3161,43,0,0,2,Summer New Design Fashion Women Sleeveless T-shirt Solid Color Deep V-neck Button Vest Casual Loose Cotton Tops for Women Brief Basic Tee Shirt Tank Top Plus Size XS-5XL 5 Colors ,zoushoujintmiao,-0.1771743622505969,1.9276599165089114,False,False
11.0,85,100,0,3.58,19,4.235381805985168,26833,40,0,0,2,Summer Fashion Women Round Neck Dress With Pockets Polka Dot Dress Long Loose Dress,yourvogue,-0.21333763096534286,2.6993957763618046,False,False
7.0,31,8,0,5.0,0,3.949159229685298,53225,43,0,0,2,Women Ladies Fashion Plus Size Daisy Sleeveless Casual Shirts & Tops,langweigarmentstradingcoltd,-0.10975725848439688,10.711948832338795,False,False
14.0,85,100,0,4.23,61,3.981336637497096,12913,41,1,0,4,Women's Fashion Sleeveless American National Independence Day Flag Print Spaghetti Strap Tank Top Irregular Hem Blouse T-shirts Plus Size S-5XL,ouchocoltd,-0.18478290997716917,4.17367835880539,False,False
2.0,2,100,1,4.15,34,4.220967741935484,620,48,0,0,1,Men's Low Cut Socks Shallow Invisible Socks Spring and Summer Short Socks Pure Cotton Breathable Socks Medias Femininas Socks for Men,weddingjewelrystore,-0.2135173566587389,2.4398502234629977,False,False
8.0,30,1000,1,3.09,65,4.0798744332054415,2867,40,0,0,3,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,shishangfang,-0.17845340291242978,3.8714979260141575,False,False
2.0,25,100,1,3.9,58,3.6107784431137726,167,37,0,0,1,Cotton Shirt Tops Women's Summer Casual Loose Short-sleeved Printed Ladies Shirt,nidekeaiduo,-0.17078288460658558,4.556755623293066,False,False
2.0,2,100,1,2.92,12,3.9754098360655736,366,25,0,0,1,Women Summer Shorts Lace Up Elastic Waistband Loose Panties Plus Size,linpingstore,-0.1738120915587073,5.751056701961065,False,False
3.0,3,100,1,4.29,58,3.883809523809524,1050,34,1,0,1,Women Tops Tank Bandage Feather Print Sleeveless O-Neck Vest Summer Sport Tank Tops Casual Ladies Blouse T Shirt Tops Plus Size,oklfao,-0.14539912337943045,6.095182496993853,False,False
11.0,84,100,1,3.61,18,3.855172413793104,435,27,0,0,2,NEW Womens Short Sleeve Baggy Summer Beach Midi Dress Ladies Shift Kaftan Dresses,qiaoqiao1053,-0.23269489478988237,2.0140374459007546,False,False
